system:time_start,LST_C_L5
"Feb 27, 1999",-1.773
"Mar 6, 1999",
"Mar 22, 1999",
"Apr 23, 1999",
"May 9, 1999",
"May 18, 1999",
"Jun 3, 1999",
"Jun 26, 1999",21.777
"Jul 5, 1999",28.908
"Jul 12, 1999",
"Jul 21, 1999",
"Jul 28, 1999",
"Aug 6, 1999",
"Aug 13, 1999",
"Aug 22, 1999",
"Aug 29, 1999",
"Sep 7, 1999",
"Sep 14, 1999",21.601
"Sep 23, 1999",15.339
"Sep 30, 1999",
"Oct 16, 1999",
"Nov 1, 1999",10.741
"Nov 26, 1999",-1.854
"Dec 3, 1999",
"Jan 13, 2000",-14.533
"Jan 20, 2000",-20.753
"May 4, 2000",
"Jun 12, 2000",
"Jul 23, 2000",
"Aug 8, 2000",
"Aug 15, 2000",26.084
"Aug 31, 2000",
"Sep 9, 2000",18.554
"Sep 16, 2000",
"Oct 27, 2000",
"Nov 3, 2000",9.561
"Nov 19, 2000",0.895
"Dec 5, 2000",2.7
"Dec 14, 2000",
"Dec 21, 2000",-8.44
"Jan 15, 2001",-9.803
"Jan 31, 2001",
"Mar 11, 2001",
"May 23, 2001",17.593
"May 30, 2001",19.558
"Jun 8, 2001",
"Jul 1, 2001",
"Jul 26, 2001",20.413
"Aug 2, 2001",23.672
"Aug 18, 2001",15.752
"Aug 27, 2001",
"Sep 3, 2001",
"Sep 19, 2001",11.588
"Nov 15, 2001",-5.285
"Feb 3, 2002",1.511
"Feb 10, 2002",
"Feb 19, 2002",
"Mar 23, 2002",
"May 17, 2002",24.613
"Jun 11, 2002",15.494
"Jun 18, 2002",28.995
"Jun 27, 2002",22.435
"Jun 30, 2003",22.011
"Jul 7, 2003",18.731
"Jul 16, 2003",27.629
"Jul 23, 2003",
"Aug 1, 2003",
"Aug 17, 2003",
"Aug 24, 2003",
"Sep 9, 2003",
"Sep 18, 2003",21.457
"Sep 25, 2003",10.57
"Oct 4, 2003",
"Jan 8, 2004",-5.835
"Jan 24, 2004",-18.086
"Jan 31, 2004",-9.257
"Feb 25, 2004",
"Mar 12, 2004",-3.8
"Mar 19, 2004",
"Apr 4, 2004",
"Apr 13, 2004",
"Apr 20, 2004",
"May 15, 2004",
"May 22, 2004",
"May 31, 2004",14.619
"Jun 7, 2004",
"Jun 16, 2004",11.61
"Jun 23, 2004",
"Jul 9, 2004",
"Jul 18, 2004",
"Jul 25, 2004",
"Aug 3, 2004",
"Aug 10, 2004",23.122
"Aug 19, 2004",23.181
"Aug 26, 2004",
"Sep 4, 2004",
"Sep 11, 2004",
"Sep 20, 2004",
"Oct 22, 2004",
"Nov 7, 2004",
"Nov 14, 2004",
"Nov 30, 2004",
"Dec 9, 2004",-0.397
"Dec 16, 2004",-2.999
"Dec 25, 2004",
"Jan 10, 2005",
"Jan 17, 2005",-4.436
"Feb 27, 2005",
"Mar 6, 2005",
"Mar 31, 2005",0.661
"Apr 16, 2005",
"May 2, 2005",20.867
"May 9, 2005",
"May 25, 2005",
"Jun 3, 2005",22.302
"Jun 10, 2005",
"Jun 19, 2005",21.574
"Jun 26, 2005",
"Jul 12, 2005",16.636
"Jul 21, 2005",
"Jul 28, 2005",32.023
"Aug 6, 2005",
"Aug 13, 2005",
"Aug 29, 2005",22.013
"Sep 7, 2005",23.313
"Sep 14, 2005",
"Sep 23, 2005",16.632
"Oct 9, 2005",13.969
"Oct 16, 2005",9.661
"Oct 25, 2005",
"Nov 1, 2005",9.615
"Nov 10, 2005",5.044
"Feb 5, 2006",
"Feb 14, 2006",
"Feb 21, 2006",-1.542
"Apr 3, 2006",
"Apr 19, 2006",
"May 5, 2006",15.013
"May 12, 2006",22.332
"May 28, 2006",
"Jun 13, 2006",
"Jun 22, 2006",20.54
"Jun 29, 2006",
"Jul 8, 2006",
"Jul 15, 2006",19.846
"Jul 24, 2006",25.229
"Jul 31, 2006",23.65
"Aug 9, 2006",
"Aug 16, 2006",
"Aug 25, 2006",
"Sep 1, 2006",
"Sep 10, 2006",19.975
"Sep 17, 2006",18.18
"Sep 26, 2006",
"Oct 3, 2006",
"Oct 12, 2006",
"Oct 19, 2006",17.127
"Oct 28, 2006",
"Nov 29, 2006",
"Dec 6, 2006",
"Dec 31, 2006",
"Jan 7, 2007",
"Jan 16, 2007",
"Feb 1, 2007",
"Feb 8, 2007",
"Feb 17, 2007",-0.541
"Feb 24, 2007",
"Mar 5, 2007",1.939
"Mar 12, 2007",4.191
"Apr 29, 2007",
"May 8, 2007",
"May 24, 2007",
"May 31, 2007",
"Jun 9, 2007",26.359
"Jun 16, 2007",
"Jun 25, 2007",25.826
"Jul 11, 2007",
"Jul 18, 2007",
"Jul 27, 2007",
"Aug 3, 2007",
"Aug 19, 2007",19.838
"Aug 28, 2007",
"Sep 4, 2007",8.568
"Sep 13, 2007",
"Sep 20, 2007",
"Sep 29, 2007",
"Mar 7, 2008",-6.71
"May 26, 2008",
"Jun 2, 2008",
"Jun 18, 2008",
"Jul 4, 2008",
"Jul 20, 2008",
"Jul 29, 2008",26.375
"Aug 21, 2008",17.334
"Oct 1, 2008",
"Feb 6, 2009",-7.225
"Mar 10, 2009",
"Apr 27, 2009",18.669
"May 4, 2009",
"May 13, 2009",
"May 20, 2009",22.639
"Jun 5, 2009",
"Jun 14, 2009",22.686
"Jun 21, 2009",
"Jun 30, 2009",
"Jul 7, 2009",
"Jul 16, 2009",23.206
"Jul 23, 2009",29.477
"Aug 1, 2009",22.492
"Aug 8, 2009",20.756
"Aug 17, 2009",20.783
"Aug 24, 2009",20.164
"Sep 2, 2009",
"Sep 9, 2009",17.384
"Sep 18, 2009",
"Sep 25, 2009",13.237
"Oct 4, 2009",
"Oct 20, 2009",
"Nov 5, 2009",
"Nov 12, 2009",
"Nov 21, 2009",
"Nov 28, 2009",
"Dec 7, 2009",
"Dec 14, 2009",
"Feb 16, 2010",-6.984
"Feb 25, 2010",
"Mar 4, 2010",
"Mar 29, 2010",
"Apr 5, 2010",
"Apr 21, 2010",9.051
"May 23, 2010",19.095
"Jun 8, 2010",
"Jun 17, 2010",
"Jun 24, 2010",
"Jul 3, 2010",
"Jul 10, 2010",6.694
"Jul 19, 2010",
"Jul 26, 2010",
"Aug 4, 2010",
"Aug 11, 2010",
"Aug 20, 2010",
"Sep 5, 2010",
"Sep 12, 2010",17.732
"Sep 21, 2010",17.721
"Oct 7, 2010",
"Oct 14, 2010",7.84
"Oct 23, 2010",
"Oct 30, 2010",11.488
"Dec 26, 2010",
"Jan 27, 2011",
"Feb 3, 2011",
