system:time_start,LST_C_L7
"Oct 1, 2020",12.146
"Oct 10, 2020",
"Oct 26, 2020",10.171
"Nov 18, 2020",5.671
"Nov 27, 2020",1.583
"Dec 4, 2020",-0.145
"Jan 21, 2021",
"Feb 6, 2021",
"Feb 15, 2021",-14.251
"Feb 22, 2021",5.346
"Mar 3, 2021",
"Mar 26, 2021",4.797
"Apr 4, 2021",0.844
"Apr 11, 2021",
"Apr 20, 2021",
"Apr 27, 2021",
"May 6, 2021",
"May 22, 2021",
"May 29, 2021",
"Jun 7, 2021",21.617
"Jun 23, 2021",
"Jun 30, 2021",
"Jul 9, 2021",
"Jul 16, 2021",
"Jul 25, 2021",
"Aug 10, 2021",17.566
"Aug 17, 2021",
"Sep 2, 2021",14.399
"Sep 11, 2021",
"Sep 18, 2021",
"Oct 4, 2021",
"Oct 13, 2021",
"Oct 20, 2021",13.632
"Oct 29, 2021",12.233
"Nov 5, 2021",
"Nov 14, 2021",
"Nov 21, 2021",2.006
"Feb 2, 2022",
"Feb 9, 2022",
"Feb 18, 2022",
"Feb 25, 2022",
"Mar 6, 2022",
"Mar 13, 2022",2.355
"Mar 22, 2022",4.156
"Mar 29, 2022",
"May 8, 2022",
"May 20, 2022",
"Jun 6, 2022",17.163
"Jun 11, 2022",16.17
"Jun 28, 2022",
"Jul 10, 2022",
"Jul 15, 2022",13.612
"Jul 27, 2022",
"Aug 1, 2022",
"Aug 13, 2022",17.543
"Aug 18, 2022",
"Aug 30, 2022",16.058
"Sep 4, 2022",15.706
"Sep 21, 2022",
"Oct 3, 2022",
"Oct 8, 2022",
"Oct 20, 2022",5.98
"Oct 25, 2022",
"Nov 6, 2022",2.075
"Feb 21, 2023",
"Mar 15, 2023",-4.355
"Apr 1, 2023",-6.689
"Apr 6, 2023",2.187
"Apr 23, 2023",
"Apr 28, 2023",
"May 20, 2023",8.24
"Jun 11, 2023",14.56
"Jun 16, 2023",
"Jun 28, 2023",
"Jul 3, 2023",15.032
"Jul 8, 2023",23.021
"Jul 30, 2023",
"Aug 16, 2023",
"Aug 21, 2023",20.402
"Aug 26, 2023",
"Sep 12, 2023",14.067
"Sep 17, 2023",15.735
"Oct 9, 2023",
"Oct 14, 2023",
"Oct 19, 2023",
